Year,Month,Day,Hour,PSI_North,PSI_South,PSI_East,PSI_West,PSI_Central,PSI_Overall_Singapore,PM2.5_North,PM2.5_South,PM2.5_East,PM2.5_West,PM2.5_Central,PM2.5_Overall_Singapore
2016,9,18,2am,59,55,53,50,52,50-59,,,,,,
2016,9,18,3am,61,56,55,52,54,52-61,,,,,,
2016,9,18,4am,62,57,56,54,55,54-62,,,,,,
2016,9,18,5am,63,59,58,55,56,55-63,,,,,,
2016,9,18,6am,62,59,59,55,56,55-62,,,,,,
2016,9,18,7am,62,58,59,55,56,55-62,,,,,,
2016,9,18,8am,62,58,59,55,56,55-62,,,,,,
2016,9,18,9am,62,58,59,55,56,55-62,,,,,,
2016,9,18,10am,62,58,59,55,56,55-62,,,,,,
2016,9,18,11am,62,59,59,55,55,55-62,,,,,,
2016,9,18,12pm,62,58,59,55,56,55-62,,,,,,
2016,9,18,1pm,62,59,60,55,56,55-62,,,,,,
2016,9,18,2pm,62,59,60,55,57,55-62,,,,,,
2016,9,18,3pm,62,60,61,56,57,56-62,,,,,,
2016,9,18,4pm,62,60,61,56,57,56-62,,,,,,
2016,9,18,5pm,62,60,61,56,58,56-62,,,,,,
2016,9,18,6pm,63,60,62,57,58,57-63,,,,,,
2016,9,18,7pm,63,60,62,56,59,56-63,,,,,,
2016,9,18,8pm,64,61,63,56,60,56-64,,,,,,
2016,9,18,9pm,64,62,63,56,60,56-64,,,,,,
2016,9,18,10pm,64,62,63,55,60,55-64,,,,,,
2016,9,18,11pm,63,62,63,55,59,55-63,,,,,,
2016,9,18,12am,62,61,63,55,59,55-63,,,,,,
2016,9,19,1am,60,61,63,55,59,55-63,,,,,,
2016,9,19,2am,58,61,62,54,58,54-62,,,,,,
2016,9,19,3am,57,60,60,53,57,53-60,,,,,,
2016,9,19,4am,55,59,58,50,56,50-59,,,,,,
2016,9,19,5am,54,58,57,46,54,46-58,,,,,,
2016,9,19,6am,54,58,56,46,54,46-58,,,,,,
2016,9,19,7am,54,58,56,46,54,46-58,,,,,,
2016,9,19,8am,54,59,56,45,55,45-59,,,,,,
2016,9,19,9am,54,58,56,46,55,46-58,,,,,,
2016,9,19,10am,54,58,56,45,55,45-58,,,,,,
2016,9,19,11am,53,58,56,45,55,45-58,,,,,,
2016,9,19,12pm,53,57,56,44,54,44-57,,,,,,
2016,9,19,1pm,53,57,55,43,54,43-57,,,,,,
2016,9,19,2pm,53,56,55,43,54,43-56,,,,,,
2016,9,19,3pm,53,56,54,43,54,43-56,,,,,,
2016,9,19,4pm,53,56,54,42,54,42-56,,,,,,
2016,9,19,5pm,53,56,54,40,54,40-56,,,,,,
2016,9,19,6pm,52,56,54,38,54,38-56,,,,,,
2016,9,19,7pm,52,56,54,37,53,37-56,,,,,,
2016,9,19,8pm,51,55,53,37,52,37-55,,,,,,
2016,9,19,9pm,49,54,53,37,52,37-54,,,,,,
2016,9,19,10pm,48,54,52,36,52,36-54,,,,,,
2016,9,19,11pm,49,54,52,35,51,35-54,,,,,,
2016,9,19,12am,49,54,52,34,51,34-54,,,,,,
2016,9,20,1am,49,53,52,33,51,33-53,,,,,,
2016,9,20,2am,48,52,52,32,51,32-52,,,,,,
2016,9,20,3am,48,52,51,32,51,32-52,,,,,,
2016,9,20,4am,48,51,51,31,50,31-51,,,,,,
2016,9,20,5am,45,51,51,30,49,30-51,,,,,,
2016,9,20,6am,45,51,49,30,48,30-51,,,,,,
2016,9,20,7am,44,51,50,30,47,30-51,,,,,,
2016,9,20,8am,44,49,50,29,46,29-50,,,,,,
2016,9,20,9am,44,51,49,29,47,29-51,,,,,,
2016,9,20,10am,44,52,49,29,46,29-52,,,,,,
2016,9,20,11am,43,52,50,29,48,29-52,,,,,,
2016,9,20,12pm,44,52,51,29,47,29-52,,,,,,
2016,9,20,1pm,44,52,51,29,45,29-52,,,,,,
2016,9,20,2pm,44,52,50,31,45,31-52,,,,,,
2016,9,20,3pm,43,51,49,29,42,29-51,,,,,,
2016,9,20,4pm,41,50,47,29,39,29-50,,,,,,
2016,9,20,5pm,42,47,44,29,36,29-47,,,,,,
2016,9,20,6pm,41,47,42,29,37,29-47,,,,,,
2016,9,20,7pm,41,45,40,29,37,29-45,,,,,,
2016,9,20,8pm,42,43,39,28,35,28-43,,,,,,
2016,9,20,9pm,42,44,38,28,35,28-44,,,,,,
2016,9,20,10pm,43,44,38,29,35,29-44,,,,,,
2016,9,20,11pm,42,46,39,30,34,30-46,,,,,,
2016,9,20,12am,42,45,38,30,34,30-45,,,,,,
2016,9,21,1am,41,46,38,29,34,29-46,,,,,,
2016,9,21,2am,42,47,38,30,33,30-47,,,,,,
2016,9,21,3am,42,47,38,30,32,30-47,,,,,,
2016,9,21,4am,40,47,37,30,32,30-47,,,,,,
2016,9,21,5am,40,47,38,31,32,31-47,,,,,,
2016,9,21,6am,41,45,39,31,33,31-45,,,,,,
2016,9,21,7am,43,44,38,32,35,32-44,,,,,,
2016,9,21,8am,44,46,39,32,35,32-46,,,,,,
2016,9,21,9am,45,46,38,33,35,33-46,,,,,,
2016,9,21,10am,46,44,40,33,35,33-46,,,,,,
2016,9,21,11am,46,44,38,33,34,33-46,,,,,,
2016,9,21,12pm,46,43,37,34,34,34-46,,,,,,
2016,9,21,1pm,46,45,36,35,34,34-46,,,,,,
2016,9,21,2pm,48,46,35,35,34,34-48,,,,,,
2016,9,21,3pm,50,48,35,37,35,35-50,,,,,,
2016,9,21,4pm,51,51,37,39,38,37-51,,,,,,
2016,9,21,5pm,51,52,39,39,40,39-52,,,,,,
2016,9,21,6pm,52,52,40,38,39,38-52,,,,,,
2016,9,21,7pm,52,52,40,38,40,38-52,,,,,,
2016,9,21,8pm,52,52,42,38,41,38-52,,,,,,
2016,9,21,9pm,52,52,44,40,42,40-52,,,,,,
2016,9,21,10pm,52,52,46,43,43,43-52,,,,,,
2016,9,21,11pm,53,53,47,45,45,45-53,,,,,,
2016,9,21,12am,53,53,47,46,46,46-53,,,,,,
2016,9,22,1am,55,53,48,49,47,47-55,,,,,,
2016,9,22,2am,54,53,49,49,50,49-54,,,,,,
2016,9,22,3am,56,54,50,51,52,50-56,,,,,,
2016,9,22,4am,57,54,52,52,52,52-57,,,,,,
2016,9,22,5am,58,55,52,54,53,52-58,,,,,,
2016,9,22,6am,59,55,53,54,54,53-59,,,,,,
2016,9,22,7am,60,56,53,55,55,53-60,,,,,,
2016,9,22,8am,61,57,54,55,55,54-61,,,,,,
2016,9,22,9am,62,57,55,55,56,55-62,,,,,,
2016,9,22,10am,63,58,55,57,56,55-63,,,,,,
2016,9,22,11am,64,59,56,57,57,56-64,,,,,,
2016,9,22,12pm,64,59,56,57,57,56-64,,,,,,
2016,9,22,1pm,65,59,57,58,58,57-65,,,,,,
2016,9,22,2pm,65,60,58,58,58,58-65,,,,,,
2016,9,22,3pm,65,61,59,58,59,58-65,,,,,,
2016,9,22,4pm,65,61,59,58,59,58-65,,,,,,
2016,9,22,5pm,66,61,59,58,59,58-66,,,,,,
2016,9,22,6pm,66,62,60,59,60,59-66,,,,,,
2016,9,22,7pm,67,62,60,59,60,59-67,,,,,,
2016,9,22,8pm,67,62,60,59,60,59-67,,,,,,
2016,9,22,9pm,68,62,61,58,60,58-68,,,,,,
2016,9,22,10pm,69,62,61,58,61,58-69,,,,,,
2016,9,22,11pm,67,61,61,58,60,58-67,,,,,,
2016,9,22,12am,67,61,61,58,60,58-67,,,,,,
2016,9,23,1am,65,60,61,58,59,58-65,,,,,,
2016,9,23,2am,65,60,61,58,59,58-65,,,,,,
2016,9,23,3am,64,59,61,57,58,57-64,,,,,,
2016,9,23,4am,63,59,61,56,58,56-63,,,,,,
2016,9,23,5am,62,59,60,55,57,55-62,,,,,,
2016,9,23,6am,61,59,60,54,56,54-61,,,,,,
2016,9,23,7am,61,58,60,54,55,54-61,,,,,,
2016,9,23,8am,60,57,59,53,55,53-60,,,,,,
2016,9,23,9am,59,56,59,53,54,53-59,,,,,,
2016,9,23,10am,58,56,58,52,54,52-58,,,,,,
2016,9,23,11am,57,56,59,52,53,52-59,,,,,,
2016,9,23,12pm,57,56,58,52,53,52-58,,,,,,
2016,9,23,1pm,57,56,59,52,53,52-59,,,,,,
2016,9,23,2pm,57,56,58,52,53,52-58,,,,,,
2016,9,23,3pm,56,56,58,51,53,51-58,,,,,,
2016,9,23,4pm,56,55,58,51,54,51-58,,,,,,
2016,9,23,5pm,56,54,57,51,53,51-57,,,,,,
2016,9,23,6pm,56,55,57,51,53,51-57,,,,,,
2016,9,23,7pm,55,55,57,51,54,51-57,,,,,,
2016,9,23,8pm,56,56,57,51,54,51-57,,,,,,
2016,9,23,9pm,55,56,57,52,54,52-57,,,,,,
2016,9,23,10pm,54,56,56,51,53,51-56,,,,,,
2016,9,23,11pm,54,56,56,49,54,49-56,,,,,,
2016,9,23,12am,54,57,56,48,54,48-57,,,,,,
2016,9,24,1am,54,57,56,49,55,49-57,,,,,,
2016,9,24,2am,54,58,57,51,56,51-58,,,,,,
2016,9,24,3am,54,58,57,52,56,52-58,,,,,,
2016,9,24,4am,55,59,57,52,57,52-59,,,,,,
2016,9,24,5am,55,59,57,53,57,53-59,,,,,,
2016,9,24,6am,56,59,57,54,58,54-59,,,,,,
2016,9,24,7am,56,59,58,56,59,56-59,,,,,,
2016,9,24,8am,58,60,58,56,60,56-60,,,,,,
2016,9,24,9am,58,60,58,56,60,56-60,,,,,,
2016,9,24,10am,58,60,58,56,60,56-60,,,,,,
2016,9,24,11am,58,60,58,56,60,56-60,,,,,,
2016,9,24,12pm,58,59,58,56,60,56-60,,,,,,
2016,9,24,1pm,58,59,58,56,60,56-60,,,,,,
2016,9,24,2pm,58,59,59,55,60,55-60,,,,,,
2016,9,24,3pm,59,59,58,55,60,55-60,,,,,,
2016,9,24,4pm,59,60,58,55,60,55-60,,,,,,
2016,9,24,5pm,59,60,58,55,60,55-60,,,,,,
2016,9,24,6pm,60,61,58,55,61,55-61,,,,,,
2016,9,24,7pm,60,61,59,56,61,56-61,,,,,,
2016,9,24,8pm,61,61,58,56,62,56-62,,,,,,
2016,9,24,9pm,62,61,58,56,62,56-62,,,,,,
2016,9,24,10pm,63,62,59,56,62,56-63,,,,,,
2016,9,24,11pm,64,62,59,56,62,56-64,,,,,,
2016,9,24,12am,65,62,59,56,62,56-65,,,,,,
2016,9,25,1am,66,62,58,56,62,56-66,,,,,,
2016,9,25,2am,66,62,57,56,61,56-66,,,,,,
2016,9,25,3am,66,62,56,55,60,55-66,,,,,,
2016,9,25,4am,65,61,56,54,59,54-65,,,,,,
2016,9,25,5am,64,60,55,53,59,53-64,,,,,,
2016,9,25,6am,62,60,55,52,58,52-62,,,,,,
2016,9,25,7am,61,59,54,51,57,51-61,,,,,,
2016,9,25,8am,60,59,54,50,56,50-60,,,,,,
2016,9,25,9am,59,58,54,49,55,49-59,,,,,,
2016,9,25,10am,59,58,53,49,55,49-59,,,,,,
2016,9,25,11am,59,58,54,51,55,51-59,,,,,,
2016,9,25,12pm,59,58,54,50,56,50-59,,,,,,
2016,9,25,1pm,60,58,54,50,56,50-60,,,,,,
2016,9,25,2pm,60,59,54,50,57,50-60,,,,,,
2016,9,25,3pm,60,58,54,52,56,52-60,,,,,,
2016,9,25,4pm,60,58,54,52,55,52-60,,,,,,
2016,9,25,5pm,59,57,53,53,55,53-59,,,,,,
2016,9,25,6pm,59,57,53,53,55,53-59,,,,,,
2016,9,25,7pm,59,57,52,52,54,52-59,,,,,,
2016,9,25,8pm,59,56,52,52,54,52-59,,,,,,
2016,9,25,9pm,59,55,52,52,53,52-59,,,,,,
2016,9,25,10pm,59,55,52,53,54,52-59,,,,,,
2016,9,25,11pm,58,56,52,54,55,52-58,,,,,,
2016,9,25,12am,56,56,52,54,56,52-56,,,,,,
2016,9,26,1am,56,56,52,54,57,52-57,,,,,,
2016,9,26,2am,55,56,52,54,57,52-57,,,,,,
2016,9,26,3am,56,56,52,54,58,52-58,,,,,,
2016,9,26,4am,56,57,53,54,59,53-59,,,,,,
2016,9,26,5am,56,57,53,54,59,53-59,,,,,,
2016,9,26,6am,56,58,54,55,60,54-60,,,,,,
2016,9,26,7am,56,59,54,55,60,54-60,,,,,,
2016,9,26,8am,57,59,55,55,61,55-61,,,,,,
2016,9,26,9am,57,59,55,56,61,55-61,,,,,,
2016,9,26,10am,57,60,55,57,61,55-61,,,,,,
2016,9,26,11am,57,61,55,58,61,55-61,,,,,,
2016,9,26,12pm,58,61,55,58,61,55-61,,,,,,
2016,9,26,1pm,59,62,55,58,62,55-62,,,,,,
2016,9,26,2pm,59,62,55,58,62,55-62,,,,,,
2016,9,26,3pm,59,62,55,57,62,55-62,,,,,,
2016,9,26,4pm,59,63,56,57,63,56-63,,,,,,
2016,9,26,5pm,60,63,57,57,63,57-63,,,,,,
2016,9,26,6pm,60,63,57,56,62,56-63,,,,,,
2016,9,26,7pm,59,63,58,56,63,56-63,,,,,,
2016,9,26,8pm,58,64,59,56,63,56-64,,,,,,
2016,9,26,9pm,58,64,59,56,64,56-64,,,,,,
2016,9,26,10pm,59,64,58,56,63,56-64,,,,,,
2016,9,26,11pm,60,63,58,56,63,56-63,,,,,,
2016,9,26,12am,61,64,58,56,62,56-64,,,,,,
2016,9,27,1am,62,64,59,56,63,56-64,,,,,,
2016,9,27,2am,63,66,59,57,65,57-66,,,,,,
2016,9,27,3am,62,67,60,58,65,58-67,,,,,,
2016,9,27,4am,63,68,60,59,66,59-68,,,,,,
2016,9,27,5am,64,68,60,59,67,59-68,,,,,,
2016,9,27,6am,65,69,60,60,68,60-69,,,,,,
2016,9,27,7am,66,69,61,60,69,60-69,,,,,,
2016,9,27,8am,67,70,62,60,69,60-70,,,,,,
2016,9,27,9am,68,70,63,59,70,59-70,,,,,,
2016,9,27,10am,69,70,64,58,70,58-70,,,,,,
2016,9,27,11am,70,70,65,58,71,58-71,,,,,,
2016,9,27,12pm,70,70,65,59,71,59-71,,,,,,
2016,9,27,1pm,70,70,64,59,72,59-72,,,,,,
2016,9,27,2pm,70,70,64,59,72,59-72,,,,,,
2016,9,27,3pm,71,71,64,60,72,60-72,,,,,,
2016,9,27,4pm,71,71,64,60,73,60-73,,,,,,
2016,9,27,5pm,72,72,65,61,73,61-73,,,,,,
2016,9,27,6pm,73,73,66,62,74,62-74,,,,,,
2016,9,27,7pm,73,73,65,62,74,62-74,,,,,,
2016,9,27,8pm,74,73,66,62,74,62-74,,,,,,
2016,9,27,9pm,74,73,66,63,74,63-74,,,,,,
2016,9,27,10pm,74,73,67,63,74,63-74,,,,,,
2016,9,27,11pm,74,73,68,63,74,63-74,,,,,,
2016,9,27,12am,75,73,68,63,74,63-75,,,,,,
2016,9,28,1am,76,74,69,63,73,63-76,,,,,,
2016,9,28,2am,76,74,70,65,73,65-76,,,,,,
2016,9,28,3am,78,74,70,66,73,66-78,,,,,,
2016,9,28,4am,79,75,70,67,73,67-79,,,,,,
2016,9,28,5am,79,75,71,68,73,68-79,,,,,,
2016,9,28,6am,80,75,71,68,73,68-80,,,,,,
2016,9,28,7am,80,74,70,67,72,67-80,,,,,,
2016,9,28,8am,80,73,69,67,71,67-80,,,,,,
2016,9,28,9am,78,72,68,67,71,67-78,,,,,,
2016,9,28,10am,77,73,67,67,70,67-77,,,,,,
2016,9,28,11am,76,71,66,67,69,66-76,,,,,,
2016,9,28,12pm,76,70,65,66,68,65-76,,,,,,
2016,9,28,1pm,75,69,65,66,67,65-75,,,,,,
2016,9,28,2pm,75,68,65,65,67,65-75,,,,,,
2016,9,28,3pm,74,67,64,64,66,64-74,,,,,,
2016,9,28,4pm,73,66,64,63,65,63-73,,,,,,
2016,9,28,5pm,72,65,63,62,64,62-72,,,,,,
2016,9,28,6pm,71,63,62,62,64,62-71,,,,,,
2016,9,28,7pm,70,63,61,62,63,61-70,,,,,,
2016,9,28,8pm,70,62,61,62,63,61-70,,,,,,
2016,9,28,9pm,69,61,60,61,62,60-69,,,,,,
2016,9,28,10pm,69,61,60,60,61,60-69,,,,,,
2016,9,28,11pm,68,60,59,60,60,59-68,,,,,,
2016,9,28,12am,67,60,59,59,61,59-67,,,,,,
2016,9,29,1am,65,59,58,59,60,58-65,,,,,,
2016,9,29,2am,63,58,57,58,60,57-63,,,,,,
2016,9,29,3am,62,56,56,57,60,56-62,,,,,,
2016,9,29,4am,61,56,56,55,59,55-61,,,,,,
2016,9,29,5am,59,54,55,53,58,53-59,,,,,,
2016,9,29,6am,58,54,54,53,57,53-58,,,,,,
2016,9,29,7am,57,55,53,53,57,53-57,,,,,,
2016,9,29,8am,57,56,54,53,57,53-57,,,,,,
2016,9,29,9am,59,56,54,54,58,54-59,,,,,,
2016,9,29,10am,60,55,55,54,58,54-60,,,,,,
2016,9,29,11am,60,56,55,54,59,54-60,,,,,,
2016,9,29,12pm,60,56,56,54,59,54-60,,,,,,
2016,9,29,1pm,60,55,56,54,58,54-60,,,,,,
2016,9,29,2pm,60,55,55,53,58,53-60,,,,,,
2016,9,29,3pm,60,55,55,53,58,53-60,,,,,,
2016,9,29,4pm,59,54,55,53,58,53-59,,,,,,
2016,9,29,5pm,59,55,54,53,58,53-59,,,,,,
2016,9,29,6pm,58,55,54,53,57,53-58,,,,,,
2016,9,29,7pm,58,54,53,52,56,52-58,,,,,,
2016,9,29,8pm,58,54,53,52,56,52-58,,,,,,
2016,9,29,9pm,58,54,53,52,56,52-58,,,,,,
2016,9,29,10pm,57,54,53,52,56,52-57,,,,,,
2016,9,29,11pm,57,54,52,51,55,51-57,,,,,,
2016,9,29,12am,56,53,52,51,55,51-56,,,,,,
2016,9,30,1am,58,52,52,47,54,47-58,,,,,,
2016,9,30,2am,59,52,53,44,54,44-59,,,,,,
2016,9,30,3am,60,52,53,41,53,41-60,,,,,,
2016,9,30,4am,60,51,53,42,53,42-60,,,,,,
2016,9,30,5am,61,52,54,42,54,42-61,,,,,,
2016,9,30,6am,61,52,54,43,53,43-61,,,,,,
2016,9,30,7am,62,51,54,46,54,46-62,,,,,,
2016,9,30,8am,64,50,55,48,55,48-64,,,,,,
2016,9,30,9am,63,51,56,52,56,51-63,,,,,,
2016,9,30,10am,64,53,57,53,56,53-64,,,,,,
2016,9,30,11am,65,54,58,53,56,53-65,,,,,,
2016,9,30,12pm,65,54,57,52,56,52-65,,,,,,
2016,9,30,1pm,65,55,57,52,57,52-65,,,,,,
2016,9,30,2pm,65,55,57,52,57,52-65,,,,,,
2016,9,30,3pm,65,56,57,53,57,53-65,,,,,,
2016,9,30,4pm,66,56,58,53,58,53-66,,,,,,
2016,9,30,5pm,66,58,60,53,58,53-66,,,,,,
2016,9,30,6pm,66,58,60,53,59,53-66,,,,,,
2016,9,30,7pm,67,58,60,54,59,54-67,,,,,,
2016,9,30,8pm,67,58,61,54,59,54-67,,,,,,
2016,9,30,9pm,68,60,62,54,60,54-68,,,,,,
2016,9,30,10pm,68,60,63,55,61,55-68,,,,,,
2016,9,30,11pm,68,61,63,56,62,56-68,,,,,,
2016,9,30,12am,68,62,63,56,63,56-68,,,,,,
2016,9,31,1am,55,55,52,51,46,46-55,,,,,,
2016,9,31,2am,56,56,53,52,47,47-56,,,,,,
2016,9,31,3am,57,56,53,52,49,49-57,,,,,,
2016,9,31,4am,57,57,55,53,51,51-57,,,,,,
2016,9,31,5am,58,58,55,54,52,52-58,,,,,,
2016,9,31,6am,58,59,56,55,53,53-59,,,,,,
2016,9,31,7am,59,59,57,55,53,53-59,,,,,,
2016,9,31,8am,60,60,58,56,54,54-60,,,,,,
2016,9,31,9am,60,61,59,56,55,55-61,,,,,,
2016,9,31,10am,60,61,60,56,56,56-61,,,,,,
2016,9,31,11am,-,-,-,-,-,-,,,,,,
2016,9,31,12pm,-,-,-,-,-,-,,,,,,
2016,9,31,1pm,-,-,-,-,-,-,,,,,,
2016,9,31,2pm,-,-,-,-,-,-,,,,,,
2016,9,31,3pm,-,-,-,-,-,-,,,,,,
2016,9,31,4pm,-,-,-,-,-,-,,,,,,
2016,9,31,5pm,-,-,-,-,-,-,,,,,,
2016,9,31,6pm,-,-,-,-,-,-,,,,,,
2016,9,31,7pm,-,-,-,-,-,-,,,,,,
2016,9,31,8pm,-,-,-,-,-,-,,,,,,
2016,9,31,9pm,-,-,-,-,-,-,,,,,,
2016,9,31,10pm,-,-,-,-,-,-,,,,,,
2016,9,31,11pm,-,-,-,-,-,-,,,,,,
2016,9,31,12am,-,-,-,-,-,-,,,,,,
2016,10,1,1am,67,63,63,57,63,57-67,,,,,,
2016,10,1,2am,66,64,63,57,64,57-66,,,,,,
2016,10,1,3am,66,65,64,58,64,58-66,,,,,,
2016,10,1,4am,66,65,64,58,64,58-66,,,,,,
2016,10,1,5am,66,65,64,58,63,58-66,,,,,,
2016,10,1,6am,66,65,64,58,64,58-66,,,,,,
2016,10,1,7am,65,64,64,57,63,57-65,,,,,,
2016,10,1,8am,63,64,63,57,62,57-64,,,,,,
2016,10,1,9am,61,64,61,55,62,55-64,,,,,,
2016,10,1,10am,60,63,59,54,61,54-63,,,,,,
2016,10,1,11am,59,62,59,55,60,55-62,,,,,,
2016,10,1,12pm,59,63,59,55,61,55-63,,,,,,
2016,10,1,1pm,59,64,59,56,62,56-64,,,,,,
2016,10,1,2pm,59,64,59,56,61,56-64,,,,,,
2016,10,1,3pm,59,63,59,55,61,55-63,,,,,,
2016,10,1,4pm,59,63,59,55,61,55-63,,,,,,
2016,10,1,5pm,59,62,58,55,61,55-62,,,,,,
2016,10,1,6pm,59,62,58,55,61,55-62,,,,,,
2016,10,1,7pm,59,63,58,55,61,55-63,,,,,,
2016,10,1,8pm,58,63,58,55,61,55-63,,,,,,
2016,10,1,9pm,58,62,57,54,60,54-62,,,,,,
2016,10,1,10pm,58,61,56,54,60,54-61,,,,,,
2016,10,1,11pm,59,61,56,53,59,53-61,,,,,,
2016,10,1,12am,59,60,56,53,58,53-60,,,,,,
2016,10,2,1am,59,59,56,52,57,52-59,,,,,,
2016,10,2,2am,59,59,55,52,56,52-59,,,,,,
2016,10,2,3am,59,58,54,52,56,52-59,,,,,,
2016,10,2,4am,58,58,54,51,56,51-58,,,,,,
2016,10,2,5am,58,59,54,51,56,51-59,,,,,,
2016,10,2,6am,58,58,54,51,56,51-58,,,,,,
2016,10,2,7am,57,58,54,51,56,51-58,,,,,,
2016,10,2,8am,58,59,54,49,55,49-59,,,,,,
2016,10,2,9am,59,59,54,49,55,49-59,,,,,,
2016,10,2,10am,59,59,55,48,55,48-59,,,,,,
2016,10,2,11am,58,58,54,47,55,47-58,,,,,,
2016,10,2,12pm,58,57,53,47,54,47-58,,,,,,
2016,10,2,1pm,57,56,53,48,53,48-57,,,,,,
2016,10,2,2pm,58,58,53,49,54,49-58,,,,,,
2016,10,2,3pm,58,58,53,51,54,51-58,,,,,,
2016,10,2,4pm,59,59,53,52,54,52-59,,,,,,
2016,10,2,5pm,59,59,52,53,54,52-59,,,,,,
2016,10,2,6pm,59,58,52,53,55,52-59,,,,,,
2016,10,2,7pm,59,58,52,53,55,52-59,,,,,,
2016,10,2,8pm,59,59,52,54,55,52-59,,,,,,
2016,10,2,9pm,59,59,52,54,56,52-59,,,,,,
2016,10,2,10pm,59,60,52,54,56,52-60,,,,,,
2016,10,2,11pm,59,61,52,54,57,52-61,,,,,,
2016,10,2,12am,60,61,52,55,57,52-61,,,,,,
2016,10,3,1am,60,62,52,56,58,52-62,,,,,,
2016,10,3,2am,61,62,52,56,58,52-62,,,,,,
2016,10,3,3am,61,63,52,57,58,52-63,,,,,,
2016,10,3,4am,62,63,52,58,59,52-63,,,,,,
2016,10,3,5am,63,63,52,58,59,52-63,,,,,,
2016,10,3,6am,64,64,51,58,59,51-64,,,,,,
2016,10,3,7am,65,63,50,58,60,50-65,,,,,,
2016,10,3,8am,65,63,49,58,60,49-65,,,,,,
2016,10,3,9am,64,62,49,58,59,49-64,,,,,,
2016,10,3,10am,64,62,48,58,59,48-64,,,,,,
2016,10,3,11am,64,62,48,58,59,48-64,,,,,,
2016,10,3,12pm,64,62,51,58,60,51-64,,,,,,
2016,10,3,1pm,65,63,53,58,60,53-65,,,,,,
2016,10,3,2pm,65,61,53,58,61,53-65,,,,,,
2016,10,3,3pm,65,61,54,58,61,54-65,,,,,,
2016,10,3,4pm,65,61,55,58,61,55-65,,,,,,
2016,10,3,5pm,65,62,55,58,61,55-65,,,,,,
2016,10,3,6pm,65,62,56,58,61,56-65,,,,,,
2016,10,3,7pm,65,62,56,58,61,56-65,,,,,,
2016,10,3,8pm,64,62,56,58,61,56-64,,,,,,
2016,10,3,9pm,64,62,57,58,61,57-64,,,,,,
2016,10,3,10pm,65,62,57,59,61,57-65,,,,,,
2016,10,3,11pm,64,61,57,59,61,57-64,,,,,,
2016,10,3,12am,64,61,57,59,61,57-64,,,,,,
2016,10,4,1am,64,61,57,58,61,57-64,,,,,,
2016,10,4,2am,64,60,57,58,60,57-64,,,,,,
2016,10,4,3am,64,60,58,58,60,58-64,,,,,,
2016,10,4,4am,63,59,58,58,60,58-63,,,,,,
2016,10,4,5am,63,59,57,57,60,57-63,,,,,,
2016,10,4,6am,62,59,58,57,60,57-62,,,,,,
2016,10,4,7am,61,60,58,57,59,57-61,,,,,,
2016,10,4,8am,62,61,58,58,59,58-62,,,,,,
2016,10,4,9am,63,61,59,58,60,58-63,,,,,,
2016,10,4,10am,63,62,59,58,60,58-63,,,,,,
2016,10,4,11am,62,62,59,58,61,58-62,,,,,,
2016,10,4,12pm,62,62,59,58,61,58-62,,,,,,
2016,10,4,1pm,62,62,58,58,61,58-62,,,,,,
2016,10,4,2pm,62,63,57,58,61,57-63,,,,,,
2016,10,4,3pm,62,64,57,58,62,57-64,,,,,,
2016,10,4,4pm,62,63,56,58,62,56-63,,,,,,
2016,10,4,5pm,62,64,56,59,62,56-64,,,,,,
2016,10,4,6pm,62,64,56,59,63,56-64,,,,,,
2016,10,4,7pm,62,65,55,59,63,55-65,,,,,,
2016,10,4,8pm,62,66,56,59,63,56-66,,,,,,
2016,10,4,9pm,62,66,55,60,63,55-66,,,,,,
2016,10,4,10pm,62,66,55,60,64,55-66,,,,,,
2016,10,4,11pm,63,66,56,61,64,56-66,,,,,,
2016,10,4,12am,63,66,57,61,65,57-66,,,,,,
2016,10,5,1am,63,67,58,61,65,58-67,,,,,,
2016,10,5,2am,63,68,58,62,66,58-68,,,,,,
2016,10,5,3am,63,69,58,63,67,58-69,,,,,,
2016,10,5,4am,63,69,58,63,68,58-69,,,,,,
2016,10,5,5am,64,70,58,65,69,58-70,,,,,,
2016,10,5,6am,64,70,59,66,70,59-70,,,,,,
2016,10,5,7am,65,71,59,67,71,59-71,,,,,,
2016,10,5,8am,66,72,60,68,73,60-73,,,,,,
2016,10,5,9am,66,73,61,69,74,61-74,,,,,,
2016,10,5,10am,68,73,61,70,74,61-74,,,,,,
2016,10,5,11am,70,74,63,71,75,63-75,,,,,,
2016,10,5,12pm,71,75,63,71,75,63-75,,,,,,
2016,10,5,1pm,72,76,64,72,76,64-76,,,,,,
2016,10,5,2pm,72,77,65,72,77,65-77,,,,,,
2016,10,5,3pm,74,77,67,73,77,67-77,,,,,,
2016,10,5,4pm,75,78,68,73,77,68-78,,,,,,
2016,10,5,5pm,76,77,68,73,77,68-77,,,,,,
2016,10,5,6pm,76,78,69,73,77,69-78,,,,,,
2016,10,5,7pm,77,77,69,73,76,69-77,,,,,,
2016,10,5,8pm,78,77,69,73,76,69-78,,,,,,
2016,10,5,9pm,78,77,69,73,76,69-78,,,,,,
2016,10,5,10pm,79,76,69,72,76,69-79,,,,,,
2016,10,5,11pm,79,76,68,71,75,68-79,,,,,,
2016,10,5,12am,81,75,67,71,75,67-81,,,,,,
2016,10,6,1am,82,75,67,70,75,67-82,,,,,,
